   1.6850140740814388       -2.5592588528518867E-002           4
   1.6945963828074215       -1.2230420401326825E-005           6
   1.6945963828074215       -1.2230420401326825E-005           6
   1.6946009183648276       -5.7645217488300204E-009           7
   1.6946009183648276       -5.7645217488300204E-009           7
   1.6946009205035641        2.5757174171303632E-014           8
   1.6946009205035641        2.5757174171303632E-014           8
   1.6946009205035641        2.5757174171303632E-014           8
   1.6946009205035546        4.4408920985006262E-016           9
   1.6946009205035546        4.4408920985006262E-016           9
